item,utility,twu,utility_percent,frequency,frequency_percent,support,category
VINTAGE ZINC WATERING CAN,119.5,4130.780000000001,0.0013240671408169676,7,0.03884357138893513,0.0003884357138893513,Khác
BLOND DOLL DOORSTOP,119.25,4082.1400000000003,0.00132129712587802,12,0.0665889795238888,0.000665889795238888,Khác
TURQUOISE CRYSTAL+GLASS BRACELET,119.23000000000002,24239.930000000015,0.0013210755246829044,11,0.06103989789689806,0.0006103989789689806,Khác
GROOVY CACTUS INFLATABLE,119.09,11762.950000000004,0.0013195243163170935,22,0.12207979579379612,0.0012207979579379612,Khác
STRIPES DESIGN MONKEY DOLL,118.72999999999995,22507.910000000014,0.0013155354948050082,22,0.12207979579379612,0.0012207979579379612,Khác
AMBER CHUNKY BEAD BRACELET W STRAP,117.73000000000003,13681.170000000016,0.0013044554350492188,9,0.049941734642916596,0.000499417346429166,Khác
WRAP RED DOILEY,117.6,12110.419999999996,0.0013030150272809655,12,0.0665889795238888,0.000665889795238888,Khác
HEART T-LIGHT HOLDER ,117.57,12723.220000000003,0.001302682625488292,15,0.083236224404861,0.00083236224404861,Khác
PAIR OF PINK FLOWER CLUSTER SLIDE,117.4,148421.01000000018,0.0013007990153298076,36,0.19976693857166639,0.001997669385716664,Khác
WHITE/PINK CHICK DECORATION,117.37,10193.41,0.0013004666135371338,15,0.083236224404861,0.00083236224404861,Khác
CITRUS GARLAND FELT FLOWERS ,117.00000000000001,5580.75,0.0012963669914274915,14,0.07768714277787026,0.0007768714277787026,Khác
SET 4 PICNIC CUTLERY BLUEBERRY,117.0,1587.2399999999998,0.0012963669914274913,7,0.03884357138893513,0.0003884357138893513,Khác
SET OF 12 T-LIGHTS VINTAGE DOILEY,117.0,5164.929999999999,0.0012963669914274913,5,0.027745408134953665,0.00027745408134953665,Khác
ZINC SWEETHEART SOAP DISH,116.82,17269.029999999995,0.0012943725806714489,21,0.1165307141668054,0.001165307141668054,Khác
SUMMER FUN DESIGN SHOWER CAP,116.33,7088.4800000000005,0.0012889433513911116,18,0.09988346928583319,0.000998834692858332,Khác
PINK ROSEBUD PEARL BRACELET,115.67000000000003,31314.53000000002,0.0012816305119522902,13,0.07213806115087953,0.0007213806115087953,Khác
TUSCAN VILLA BIRD FEEDER,115.63,10306.170000000006,0.001281187309562058,8,0.04439265301592586,0.00044392653015925865,Khác
GREEN METAL BOX TOP SECRET,115.5,1223.6,0.0012797469017938054,3,0.0166472448809722,0.000166472448809722,Khác
ASS DES PHONE SPONGE CRAFT STICKER,115.39000000000001,5323.129999999999,0.0012785280952206687,13,0.07213806115087953,0.0007213806115087953,Khác
RED ENAMEL FLOWER RING,114.62000000000005,42661.88000000005,0.0012699964492087104,18,0.09988346928583319,0.000998834692858332,Khác
LONG SILVER NECKLACE PASTEL FLOWER,114.48,4149.740000000001,0.0012684452408428992,6,0.0332944897619444,0.000332944897619444,Khác
WALL ART BICYCLE SAFTEY ,114.15,1002.6300000000001,0.0012647888211234884,3,0.0166472448809722,0.000166472448809722,Khác
TURQ STONE/CRYSTAL EARRINGS,113.97000000000004,111647.86000000006,0.0012627944103674464,31,0.17202153043671273,0.0017202153043671272,Khác
ASSORTED SANSKRIT MINI NOTEBOOK,113.75,1909.86,0.0012603567972211721,5,0.027745408134953665,0.00027745408134953665,Khác
POLKADOT MUG PINK ,113.40000000000002,27939.839999999986,0.0012564787763066456,12,0.0665889795238888,0.000665889795238888,Khác
FRENCH STYLE STORAGE JAR JAM,113.10999999999999,10212.88,0.001253265558977466,29,0.16092336718273126,0.0016092336718273126,Khác
ASS FLORAL PRINT SPIRIT LEVEL ,112.81000000000004,27100.760000000006,0.0012499415410507295,37,0.2053160201986571,0.002053160201986571,Khác
PSYCHEDELIC WALL THERMOMETER,112.47999999999999,5369.529999999998,0.001246285121331318,14,0.07768714277787026,0.0007768714277787026,Khác
NECKLACE+BRACELET SET BLUE BLOSSOM,112.20999999999995,58003.75000000003,0.001243293505197254,26,0.14427612230175907,0.0014427612230175906,Khác
"LETTER ""A"" BLING KEY RING",111.65999999999995,117298.06000000008,0.0012371994723315695,56,0.310748571111481,0.0031074857111148104,Khác
WHITE CHRYSANTHEMUMS ART FLOWER,111.30000000000001,4425.8200000000015,0.0012332106508194853,7,0.03884357138893513,0.0003884357138893513,Khác
FRENCH PAISLEY CUSHION COVER,111.22000000000001,4965.83,0.0012323242460390222,14,0.07768714277787026,0.0007768714277787026,Khác
MOROCCAN BEATEN METAL DISH,110.34,2793.0200000000023,0.0012225737934539263,5,0.027745408134953665,0.00027745408134953665,Khác
PURPLE BERTIE GLASS BEAD BAG CHARM,110.02999999999997,49786.65000000001,0.001219138974929631,19,0.10543255091282391,0.0010543255091282392,Khác
POSY CANDY BAG,109.96,14532.640000000009,0.001218363370746726,16,0.08878530603185172,0.0008878530603185173,Khác
FRENCH ENAMEL UTENSIL HOLDER,109.71000000000001,31334.100000000006,0.0012155933558077785,14,0.07768714277787026,0.0007768714277787026,Khác
VINTAGE KITCHEN PRINT PUDDINGS,109.65,5816.94,0.0012149285522224309,7,0.03884357138893513,0.0003884357138893513,Khác
GREEN MURANO TWIST NECKLACE,109.54,8468.94000000001,0.001213709745649294,8,0.04439265301592586,0.00044392653015925865,Khác
PINK CRYSTAL+GLASS BRACELET,109.48000000000005,40802.21000000006,0.0012130449420639472,14,0.07768714277787026,0.0007768714277787026,Khác
FROSTED WHITE BASE ,109.44,30509.22000000001,0.0012126017396737149,22,0.12207979579379612,0.0012207979579379612,Khác
HANGING BAUBLE T-LIGHT HOLDER LARGE,108.71000000000002,9507.550000000007,0.001204513296051988,15,0.083236224404861,0.00083236224404861,Khác
WOODLAND LARGE PINK FELT HEART,108.47,36450.78999999994,0.001201854081710598,10,0.05549081626990733,0.0005549081626990733,Khác
PAPER LANTERN 6 POINT SNOW STAR,107.9,1247.2299999999998,0.0011955384476497976,6,0.0332944897619444,0.000332944897619444,Khác
BEADED CRYSTAL HEART BLUE SMALL,107.30999999999996,30104.21000000002,0.0011890012123938808,15,0.083236224404861,0.00083236224404861,Khác
HOUSE WRECKING METAL SIGN ,107.10000000000001,8058.26,0.0011866743998451652,23,0.12762887742078685,0.0012762887742078686,Khác
PINK OVAL JEWELLED MIRROR,107.10000000000001,4084.3499999999995,0.0011866743998451652,10,0.05549081626990733,0.0005549081626990733,Khác
SET 10 CARDS DINKY TREE 17076,107.07,90053.89000000001,0.0011863419980524912,16,0.08878530603185172,0.0008878530603185173,Khác
SPACE CADET WHITE,106.52999999999996,67867.31000000006,0.001180358765784364,29,0.16092336718273126,0.0016092336718273126,Khác
PINK BERTIE GLASS BEAD BAG CHARM,106.23999999999998,18379.82000000001,0.001177145548455185,10,0.05549081626990733,0.0005549081626990733,Khác
TROPICAL LUGGAGE TAG,105.90999999999995,40443.03000000003,0.0011734891287357738,33,0.1831196936906942,0.001831196936906942,Khác
VINTAGE NOTEBOOK TRAVELOGUE,105.72999999999999,27508.640000000018,0.001171494717979732,13,0.07213806115087953,0.0007213806115087953,Khác
SILVER/M.O.P PENDANT ORBIT NECKLACE,105.71000000000001,6491.180000000003,0.0011712731167846163,7,0.03884357138893513,0.0003884357138893513,Khác
AMBER DIAMANTE EXPANDABLE RING,105.53000000000003,27654.13000000002,0.0011692787060285743,12,0.0665889795238888,0.000665889795238888,Khác
PAIR BUTTERFLY HAIR CLIPS,105.34000000000003,60207.72000000003,0.0011671734946749742,16,0.08878530603185172,0.0008878530603185173,Khác
MIDNIGHT BLUE PAIR HEART HAIR SLIDE,104.84,95203.72000000002,0.0011616334647970785,23,0.12762887742078685,0.0012762887742078686,Khác
PINK SQUARE TABLE CLOCK,104.84,41351.42999999995,0.0011616334647970785,14,0.07768714277787026,0.0007768714277787026,Khác
FOUR RABBIT EASTER DECORATIONS,104.83999999999999,13171.740000000002,0.0011616334647970785,15,0.083236224404861,0.00083236224404861,Khác
RUBY GLASS CLUSTER BRACELET,104.79000000000002,33889.35000000003,0.0011610794618092891,13,0.07213806115087953,0.0007213806115087953,Khác
DRAGONS BLOOD INCENSE,104.44000000000005,85507.82000000008,0.0011572014408947628,39,0.2164141834526386,0.002164141834526386,Khác
CAKES AND RABBITS DESIGN FLANNEL ,103.88999999999993,139741.2500000001,0.0011511074080290768,47,0.26080683646856445,0.0026080683646856444,Khác
LARGE ZINC GLASS CANDLEHOLDER,103.46000000000001,36282.03000000006,0.0011463429823340876,10,0.05549081626990733,0.0005549081626990733,Khác
PACK/12 XMAS FUN CARD,103.25000000000003,3253.5799999999995,0.0011440161697853718,11,0.06103989789689806,0.0006103989789689806,Khác
IVORY SHELL HEART NECKLACE,103.13000000000001,5696.270000000001,0.0011426865626146768,8,0.04439265301592586,0.00044392653015925865,Khác
LAVENDER SCENT CAKE CANDLE,102.95999999999998,15742.410000000007,0.001140802952456192,11,0.06103989789689806,0.0006103989789689806,Khác
75 GREEN FAIRY CAKE CASES,102.90999999999997,106442.23000000003,0.0011402489494684023,42,0.2330614283336108,0.002330614283336108,Khác
NUMBER TILE VINTAGE FONT 0,102.46,22035.200000000015,0.001135262922578297,16,0.08878530603185172,0.0008878530603185173,Khác
WHITE VINT ART DECO CRYSTAL NECKLAC,102.0,2827.52,0.0011301660950906334,8,0.04439265301592586,0.00044392653015925865,Khác
PURPLE GEMSTONE NECKLACE 45CM,102.0,1701.33,0.0011301660950906334,5,0.027745408134953665,0.00027745408134953665,Khác
HILDA CANDY SPOT RABBIT,101.72999999999999,31040.820000000003,0.0011271744789565698,15,0.083236224404861,0.00083236224404861,Khác
"LARGE CAKE TOWEL, CHOCOLATE SPOTS",101.53,25655.580000000005,0.001124958467005412,8,0.04439265301592586,0.00044392653015925865,Khác
BANK ACCOUNT  GREETING  CARD ,101.48000000000003,69821.22000000006,0.0011244044640176228,36,0.19976693857166639,0.001997669385716664,Khác
PAINTED LIGHTBULB STAR+ MOON,101.12999999999997,142404.19000000015,0.0011205264431030952,52,0.28855224460351814,0.002885522446035181,Khác
BLUE GEISHA GIRL ,101.07999999999997,47926.96000000003,0.0011199724401153059,22,0.12207979579379612,0.0012207979579379612,Khác
GREEN GEISHA GIRL ,101.04999999999997,54897.75000000003,0.001119640038322632,25,0.13872704067476832,0.0013872704067476832,Khác
MINI HIGHLIGHTER PENS,100.80000000000001,1306.5500000000002,0.0011168700233836848,4,0.02219632650796293,0.00022196326507962932,Khác
PINK/FLOWER RABBIT EGG WARMER ,100.75999999999999,21247.64000000001,0.0011164268209934531,15,0.083236224404861,0.00083236224404861,Khác
DAISY HAIR BAND,100.73000000000006,141719.93000000014,0.00111609441920078,35,0.19421785694467567,0.0019421785694467566,Khác
Dotcomgiftshop Gift Voucher Â£40.00,100.7,5554.169999999999,0.0011157620174081057,3,0.0166472448809722,0.000166472448809722,Khác
MIRRORED WALL ART FOXY,100.66000000000001,23913.270000000037,0.0011153188150178743,9,0.049941734642916596,0.000499417346429166,Khác
LARGE BLUE PROVENCAL CERAMIC BALL,100.44999999999999,18406.06000000001,0.0011129920024691578,10,0.05549081626990733,0.0005549081626990733,Khác
VINTAGE ZINC PLANTER  ,100.34,24504.140000000036,0.0011117731958960211,10,0.05549081626990733,0.0005549081626990733,Khác
BLACK/WHITE GLASS/SILVER BRACELET,100.09,13514.490000000003,0.0011090031809570734,7,0.03884357138893513,0.0003884357138893513,Khác
CLASSICAL ROSE CANDLESTAND,99.8,12668.99000000001,0.0011057899636278943,10,0.05549081626990733,0.0005549081626990733,Khác
LILY BROOCH OLIVE COLOUR,99.60000000000001,47313.98000000005,0.0011035739516767362,15,0.083236224404861,0.00083236224404861,Khác
MISELTOE HEART WREATH ,99.60000000000001,1316.4599999999998,0.0011035739516767362,3,0.0166472448809722,0.000166472448809722,Khác
SET 10 CARDS RED RIDING HOOD 17214,99.6,62897.86000000007,0.0011035739516767362,16,0.08878530603185172,0.0008878530603185173,Khác
AMBER DROP EARRINGS W LONG BEADS,99.54,73453.18000000005,0.0011029091480913888,22,0.12207979579379612,0.0012207979579379612,Khác
LAVENDER INCENSE IN TIN,99.29000000000003,9180.57,0.0011001391331524415,25,0.13872704067476832,0.0013872704067476832,Khác
VINTAGE ZINC WATERING CAN SMALL,99.2,15171.740000000016,0.00109914192777442,8,0.04439265301592586,0.00044392653015925865,Khác
TUSCAN VILLA FEEDING STATION,99.0,2952.22,0.001096925915823262,7,0.03884357138893513,0.0003884357138893513,Khác
BUNDLE OF 3 RETRO EXERCISE BOOKS,99.0,1866.23,0.001096925915823262,5,0.027745408134953665,0.00027745408134953665,Khác
PAINTED LIGHTBULB RAINBOW DESIGN,98.53999999999995,157985.00000000012,0.0010918290883355976,51,0.2830031629765274,0.002830031629765274,Khác
ENAMEL BLUE RIM COFFEE CONTAINER,98.10999999999999,15473.710000000012,0.001087064662640608,19,0.10543255091282391,0.0010543255091282392,Khác
CHERRY BLOSSOM CANVAS ART PICTURE,97.95000000000002,3446.1800000000003,0.001085291853079682,6,0.0332944897619444,0.000332944897619444,Khác
PINK FELT HANGING HEART W FLOWER,97.51999999999998,40985.26000000004,0.0010805274273846916,19,0.10543255091282391,0.0010543255091282392,Khác
CRYSTAL PAIR HEART HAIR SLIDES,97.26,39286.59000000005,0.0010776466118481863,15,0.083236224404861,0.00083236224404861,Khác
BLUE GREEN EMBROIDERY COSMETIC BAG,97.13000000000002,89090.17000000004,0.0010762062040799338,22,0.12207979579379612,0.0012207979579379612,Khác
PINK HYDRANGEA ART FLOWER,96.60000000000001,1091.74,0.0010703337724093647,5,0.027745408134953665,0.00027745408134953665,Khác
GOLD M.O.P ORBIT BRACELET,96.52000000000004,68559.60000000008,0.0010694473676289018,18,0.09988346928583319,0.000998834692858332,Khác
SET/3 RABBITS FLOWER SKIPPPING ROPE,96.40999999999998,20111.140000000003,0.0010682285610557642,25,0.13872704067476832,0.0013872704067476832,Khác
SET 4 PICNIC CUTLERY CHERRY ,95.55000000000001,3342.06,0.0010586997096657847,7,0.03884357138893513,0.0003884357138893513,Khác
SET 8 CANDLES VINTAGE DOILEY,95.55000000000001,4749.280000000001,0.0010586997096657847,5,0.027745408134953665,0.00027745408134953665,Khác
SWEET PUDDING STICKER SHEET,95.52999999999994,113956.91999999995,0.001058478108470668,36,0.19976693857166639,0.001997669385716664,Khác
RECIPE BOX WITH METAL HEART,95.40000000000002,22776.010000000017,0.001057037700702416,6,0.0332944897619444,0.000332944897619444,Khác
FINE SILVER NECKLACE W PASTEL FLOWE,95.35,20061.920000000013,0.0010564836977146263,7,0.03884357138893513,0.0003884357138893513,Khác
"FLOWER GLASS GARLAND NECKL.36""BLACK",95.35,3707.5100000000007,0.0010564836977146263,5,0.027745408134953665,0.00027745408134953665,Khác
AMBER CHUNKY GLASS+BEAD NECKLACE,95.25,8946.94,0.0010553756917390474,8,0.04439265301592586,0.00044392653015925865,Khác
TEATIME PUSH DOWN RUBBER,95.13999999999999,21203.530000000006,0.0010541568851659103,11,0.06103989789689806,0.0006103989789689806,Khác
FLAMES SUNGLASSES PINK LENSES,95.1,13911.880000000006,0.0010537136827756788,8,0.04439265301592586,0.00044392653015925865,Khác
SNACK TRAY RED GINGHAM,94.52,25083.290000000005,0.0010472872481173204,12,0.0665889795238888,0.000665889795238888,Khác
WRAP CAROUSEL,94.5,2119.44,0.0010470656469222046,8,0.04439265301592586,0.00044392653015925865,Khác
TEAL/FUSCHIA COL BEAD NECKLACE,94.43000000000002,39523.490000000034,0.0010462900427392994,13,0.07213806115087953,0.0007213806115087953,Khác
VIP PASSPORT COVER ,94.04,36278.350000000006,0.001041968819434541,17,0.09433438765884246,0.0009433438765884246,Khác
HOME SWEEET HOME 3 PEG HANGER ,93.75,1672.0600000000004,0.0010387556021053616,4,0.02219632650796293,0.00022196326507962932,Khác
BLUE PAISLEY NOTEBOOK,92.39999999999999,12799.630000000005,0.0010237975214350443,23,0.12762887742078685,0.0012762887742078686,Khác
WOODLAND LARGE BLUE FELT HEART,92.21999999999998,45460.86999999996,0.001021803110679002,10,0.05549081626990733,0.0005549081626990733,Khác
PINK MARSHMALLOW SCARF KNITTING KIT,91.8,2558.4199999999996,0.0010171494855815701,1,0.005549081626990733,5.549081626990733e-05,Khác
PINK GLASS CHUNKY CHARM BRACELET,91.68,27513.77000000002,0.0010158198784108753,9,0.049941734642916596,0.000499417346429166,Khác
VINTAGE KEEPSAKE BOX PINK FLOWER,91.48,27802.29000000001,0.0010136038664597172,15,0.083236224404861,0.00083236224404861,Khác
PAISLEY PATTERN  STICKERS,91.45999999999998,86916.48999999999,0.001013382265264601,30,0.166472448809722,0.00166472448809722,Khác
ROUND WHITE CONFETTI IN TUBE,90.67999999999999,9639.820000000003,0.0010047398186550846,9,0.049941734642916596,0.000499417346429166,Khác
JASMINE VOTIVE CANDLE,90.33999999999997,7158.700000000001,0.0010009725983381155,12,0.0665889795238888,0.000665889795238888,Khác
PINK ROSEBUD & PEARL NECKLACE,90.32,26587.200000000033,0.001000750997143,9,0.049941734642916596,0.000499417346429166,Khác
PACKING CHARGE,90.0,2120.7000000000003,0.000997205378021147,12,0.0665889795238888,0.000665889795238888,Khác
SILVER  CANDLEPOT JARDIN ,90.0,2401.2799999999997,0.000997205378021147,7,0.03884357138893513,0.0003884357138893513,Khác
BAG OF SILVER STONES,89.95,29316.61000000002,0.0009966513750333575,13,0.07213806115087953,0.0007213806115087953,Khác
4 PINK FLOCK CHRISTMAS BALLS,89.72,53681.530000000035,0.0009941029612895258,22,0.12207979579379612,0.0012207979579379612,Khác
WOODEN BOX ADVENT CALENDAR ,89.5,2018.79,0.0009916653481432517,5,0.027745408134953665,0.00027745408134953665,Khác
MIRRORED WALL ART TABLE LAMP,89.30000000000001,41820.850000000035,0.0009894493361920938,31,0.17202153043671273,0.0017202153043671272,Khác
SET/3 TALL GLASS CANDLE HOLDER PINK,89.22,8289.490000000003,0.0009885629314116305,3,0.0166472448809722,0.000166472448809722,Khác
PINK STRING CURTAIN WITH POLE,89.16000000000001,5616.710000000002,0.000987898127826283,8,0.04439265301592586,0.00044392653015925865,Khác
PINK HEART OF GLASS BRACELET,89.12,7695.279999999997,0.0009874549254360516,9,0.049941734642916596,0.000499417346429166,Khác
EASTER BUNNY WREATH,89.10000000000001,2595.12,0.0009872333242409359,8,0.04439265301592586,0.00044392653015925865,Khác
"ACRYLIC JEWEL ICICLE, PINK",88.73000000000002,12014.260000000006,0.0009831337021312934,17,0.09433438765884246,0.0009433438765884246,Khác
"ACRYLIC HANGING JEWEL,BLUE",88.57,11548.15,0.0009813608925703665,22,0.12207979579379612,0.0012207979579379612,Khác
GREEN PEONY CUSHION COVER,88.35,3263.33,0.0009789232794240926,6,0.0332944897619444,0.000332944897619444,Khác
S/3 PINK SQUARE PLANTERS ROSES,88.21999999999997,13356.250000000011,0.0009774828716558395,9,0.049941734642916596,0.000499417346429166,Khác
RED GLASS TASSLE BAG CHARM,88.03000000000002,39793.14,0.00097537766030224,16,0.08878530603185172,0.0008878530603185173,Khác
12 HANGING EGGS HAND PAINTED,87.36,2717.6899999999996,0.0009679540202658601,7,0.03884357138893513,0.0003884357138893513,Khác
"FLOWER GLASS GARLD NECKL36""AMETHYST",87.10000000000001,16167.560000000016,0.0009650732047293548,10,0.05549081626990733,0.0005549081626990733,Khác
SET/4 MODERN VINTAGE COTTON NAPKINS,86.75000000000001,6219.71,0.0009611951838148281,23,0.12762887742078685,0.0012762887742078686,Khác
SET 10 CARDS 12 DAYS WRAP  17058,86.58,56049.09999999997,0.0009593115736563435,11,0.06103989789689806,0.0006103989789689806,Khác
S/6 SEW ON CROCHET FLOWERS,86.27,17030.360000000008,0.0009558767551320485,16,0.08878530603185172,0.0008878530603185173,Khác
YELLOW FLOWERS FELT HANDBAG KIT,86.03,8089.010000000001,0.0009532175407906588,17,0.09433438765884246,0.0009433438765884246,Khác
PINK CAT FLORAL CUSHION COVER ,85.97000000000001,36581.22000000002,0.0009525527372053114,17,0.09433438765884246,0.0009433438765884246,Khác
PAINTED SEA SHELL METAL WINDCHIME,85.31,2596.55,0.0009452398977664897,8,0.04439265301592586,0.00044392653015925865,Khác
PINK CANDYSTUFT ARTIFICIAL FLOWER,84.63,3063.1800000000003,0.000937705457132552,9,0.049941734642916596,0.000499417346429166,Khác
BLACK DIAMANTE EXPANDABLE RING,84.59000000000002,30003.849999999937,0.0009372622547423206,9,0.049941734642916596,0.000499417346429166,Khác
GOLDIE LOOKING MIRROR,84.15000000000002,1185.9899999999998,0.0009323870284497728,6,0.0332944897619444,0.000332944897619444,Khác
SMALL BLUE PROVENCAL CERAMIC BALL,84.14,22451.17999999993,0.0009322762278522147,8,0.04439265301592586,0.00044392653015925865,Khác
SET 4 PICNIC CUTLERY FONDANT,83.85,722.1199999999999,0.0009290630105230353,4,0.02219632650796293,0.00022196326507962932,Khác
GOLD M.O.P ORBIT DROP EARRINGS,83.78000000000003,55704.74000000006,0.0009282874063401304,16,0.08878530603185172,0.0008878530603185173,Khác
FROG CANDLE,83.78,7613.8099999999995,0.0009282874063401301,19,0.10543255091282391,0.0010543255091282392,Khác
Dotcomgiftshop Gift Voucher Â£100.00,83.33,1674.5000000000016,0.0009233013794500243,1,0.005549081626990733,5.549081626990733e-05,Khác
GREEN HEART OF GLASS BRACELET,83.28999999999999,9666.529999999997,0.0009228581770597928,6,0.0332944897619444,0.000332944897619444,Khác
PINK GLASS TASSLE BAG CHARM ,82.97999999999999,57173.84000000002,0.0009194233585354976,20,0.11098163253981466,0.0011098163253981466,Khác
BLUE WIRE SPIRAL CANDLE HOLDER,82.57,7852.600000000003,0.0009148805340356234,6,0.0332944897619444,0.000332944897619444,Khác
PINK AND BLACK STRING CURTAIN,82.1,921.7400000000004,0.0009096729059504019,5,0.027745408134953665,0.00027745408134953665,Khác
TEATIME GEL PENS ASST,82.08,2058.7599999999993,0.0009094513047552861,5,0.027745408134953665,0.00027745408134953665,Khác
TROPICAL HOLIDAY PURSE ,81.65999999999998,40655.00000000004,0.000904797679657854,18,0.09988346928583319,0.000998834692858332,Khác
BLUE GLASS CHUNKY CHARM BRACELET,80.55,874.71,0.0008924988133289266,6,0.0332944897619444,0.000332944897619444,Khác
CHERRY BLOSSOM LUGGAGE TAG,80.17999999999996,100737.83000000009,0.0008883991912192838,32,0.17757061206370345,0.0017757061206370346,Khác
GOLD FABRIC MIRROR,80.13,41493.39000000002,0.0008878451882314947,27,0.1498252039287498,0.001498252039287498,Khác
BUTTERFLY HAIR BAND,80.11999999999998,75616.0500000001,0.0008877343876339365,20,0.11098163253981466,0.0011098163253981466,Khác
SET 36 COLOUR PENCILS DOILEY,80.0,507.92,0.0008864047804632419,3,0.0166472448809722,0.000166472448809722,Khác
GREEN GLASS TASSLE BAG CHARM,79.76000000000002,39325.09999999999,0.0008837455661218523,16,0.08878530603185172,0.0008878530603185173,Khác
PINK MURANO TWIST NECKLACE,79.66000000000001,5063.4100000000035,0.0008826375601462733,6,0.0332944897619444,0.000332944897619444,Khác
RED PEONY CUSHION COVER ,79.05,3223.2799999999997,0.0008758787236952407,5,0.027745408134953665,0.00027745408134953665,Khác
SMALL ZINC/GLASS CANDLEHOLDER,78.93,13777.150000000009,0.000874549116524546,8,0.04439265301592586,0.00044392653015925865,Khác
FLORAL BATHROOM SET,78.75,8769.219999999998,0.0008725547057685037,11,0.06103989789689806,0.0006103989789689806,Khác
FIRE POLISHED GLASS BRACELET GREEN,78.69000000000001,31815.96000000003,0.0008718899021831563,9,0.049941734642916596,0.000499417346429166,Khác
CUBIC MUG FLOCK BLUE ON BROWN,78.09,11657.370000000003,0.000865241866329682,21,0.1165307141668054,0.001165307141668054,Khác
RASPBERRY ANT COPPER FLOWER NECKLAC,77.91000000000001,11060.170000000013,0.0008632474555736398,8,0.04439265301592586,0.00044392653015925865,Khác
CRYSTAL FROG PHONE CHARM,77.79,101498.75000000012,0.0008619178484029449,28,0.1553742855557405,0.0015537428555574052,Khác
PURPLE GLASS TASSLE BAG CHARM,77.03999999999999,46762.11000000002,0.0008536078035861018,14,0.07768714277787026,0.0007768714277787026,Khác
36 PENCILS TUBE POSY,76.91,25314.810000000012,0.0008521673958178491,20,0.11098163253981466,0.0011098163253981466,Khác
LAVENDER INCENSE 40 CONES IN TIN,76.85,2765.89,0.0008515025922325017,9,0.049941734642916596,0.000499417346429166,Khác
POLYESTER FILLER PAD 65CMx65CM,76.5,1009.6199999999999,0.0008476245713179751,6,0.0332944897619444,0.000332944897619444,Khác
SWEETHEART CARRY-ALL BASKET,76.44,19956.38,0.0008469597677326276,6,0.0332944897619444,0.000332944897619444,Khác
BLACK VINT ART DEC CRYSTAL NECKLACE,76.32,5377.510000000004,0.0008456301605619327,6,0.0332944897619444,0.000332944897619444,Khác
PINK HEART RED HANDBAG,76.14,37332.340000000026,0.0008436357498058905,18,0.09988346928583319,0.000998834692858332,Khác
BLACK SILOUETTE CANDLE PLATE,75.65,6660.129999999999,0.0008382065205255533,17,0.09433438765884246,0.0009433438765884246,Khác
CLEAR MILKSHAKE GLASS,75.60000000000001,2701.4600000000005,0.0008376525175377637,5,0.027745408134953665,0.00027745408134953665,Khác
POCKET MIRROR WOODLAND,75.54999999999997,49602.45000000003,0.0008370985145499737,19,0.10543255091282391,0.0010543255091282392,Khác
PINK GREEN EMBROIDERY COSMETIC BAG,75.49000000000001,57522.47000000005,0.0008364337109646267,19,0.10543255091282391,0.0010543255091282392,Khác
"GREETING CARD,SQUARE, DOUGHNUTS",75.41999999999999,48941.500000000044,0.0008356581067817212,26,0.14427612230175907,0.0014427612230175906,Khác
PINK & WHITE ROSEBUD RING,75.29,55416.080000000075,0.0008342176990134685,14,0.07768714277787026,0.0007768714277787026,Khác
EDWARDIAN DROP EARRINGS JET BLACK,75.2,61272.78000000004,0.0008332204936354475,19,0.10543255091282391,0.0010543255091282392,Khác
PERIWINKLE T-LIGHT HOLDER,75.02,38414.95000000002,0.000831226082879405,17,0.09433438765884246,0.0009433438765884246,Khác
VINTAGE ENGRAVED HEART,75.0,1017.44,0.0008310044816842892,4,0.02219632650796293,0.00022196326507962932,Khác
Dotcomgiftshop Gift Voucher Â£10.00,74.97,19760.48000000001,0.0008306720798916155,8,0.04439265301592586,0.00044392653015925865,Khác
PAPER LANTERN 9 POINT HOLLY STAR 23,74.7,993.78,0.000827680463757552,5,0.027745408134953665,0.00027745408134953665,Khác
ALUMINIUM HEART,74.7,1532.0600000000002,0.000827680463757552,6,0.0332944897619444,0.000332944897619444,Khác
DOUBLE CERAMIC PARLOUR HOOK,74.7,1549.3199999999997,0.000827680463757552,4,0.02219632650796293,0.00022196326507962932,Khác
MISELTOE HEART WREATH WHITE,74.69999999999999,901.2599999999999,0.000827680463757552,2,0.011098163253981465,0.00011098163253981466,Khác
ASSORTED FARMYARD ANIMALS IN BUCKET,74.58,7643.050000000006,0.0008263508565868571,9,0.049941734642916596,0.000499417346429166,Khác
"DECORATION HEN ON NEST, HANGING",74.43,22758.940000000013,0.0008246888476234887,6,0.0332944897619444,0.000332944897619444,Khác
LILY BROOCH AMETHYST COLOUR,74.25,2757.71,0.0008226944368674464,8,0.04439265301592586,0.00044392653015925865,Khác
"TUMBLER, BAROQUE",74.14,9396.450000000008,0.0008214756302943095,6,0.0332944897619444,0.000332944897619444,Khác
SET OF 12 MINI BUNNIES IN A BUCKET,73.50000000000003,9215.440000000002,0.0008143843920506038,19,0.10543255091282391,0.0010543255091282392,Khác
"LETTER ""C"" BLING KEY RING",72.77,82740.31000000003,0.0008062959484288763,33,0.1831196936906942,0.001831196936906942,Khác
FIRST CLASS HOLIDAY PURSE ,72.72000000000001,52983.30000000003,0.0008057419454410871,19,0.10543255091282391,0.0010543255091282392,Khác
